score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=11|time=2024-07-02T04:09:01
100.0,112.0,Haskell,1694369044440,2928146,LolCat,MU,22538133010433,
100.0,133.0,Haskell,1681024440756,3354337,Westicles,CX,79146641399080,
100.0,141.0,Haskell,1680733606151,3739866,Shanethegamer,US,,
100.0,142.0,Haskell,1681164200397,3893564,Andriamanitra,FI,46641547586781,
100.0,149.0,Haskell,1683923185091,4438505,Eric_[EGU],FR,114044329618574,
100.0,152.0,Haskell,1695472962709,155774,dwarfie,FR,17785582865119,
100.0,156.0,Haskell,1689673685268,2874091,5DN1L,GB,79633423380001,
100.0,157.0,Haskell,1694191099973,1441239,Dyd,IT,71707560017158,
100.0,809.0,Haskell,1680174750004,5119919,MonadTransformer,RU,102302827024226,
100.0,809.0,Haskell,1680174940007,4066616,melotee,IS,,
100.0,1013.0,Haskell,1680174870002,4969156,Coinflip,BY,,
