score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=20|time=2025-02-17T04:10:53
100.0,2210.0,Haskell,1639187835359,4595779,wmarkham,US,,
100.0,1963.0,Haskell,1453928354898,648751,dabino,PT,2122731796199,
100.0,1957.0,Haskell,1599407057906,2317747,ElPsyCongroo2011,FR,16373886838102,
100.0,1909.0,Haskell,1430317838000,847675,RobinHood,AT,1724169220235,
100.0,1855.0,Haskell,1431804812000,518726,nybble41,US,,
100.0,1825.0,Haskell,1608536044346,4102840,professoryana,NL,,
100.0,1796.0,Haskell,1453641970980,512097,Stilgart,FR,69893904259383,
100.0,1771.0,Haskell,1491528731252,869020,M.M.,US,1787510294915,
100.0,1667.0,Haskell,1458533191139,733335,DJNour,CA,3633921896361,
100.0,1629.0,Haskell,1464599805740,908664,zilahia,HU,,
100.0,1593.0,Haskell,1653155164377,3053453,Kalimehtar,RU,23917184878664,
100.0,1562.0,Haskell,1490956887495,1470606,WilQu,FR,4839669930041,
100.0,1483.0,Haskell,1447956590337,159880,Aries,FR,4800558763747,
100.0,1277.0,Haskell,1461532633567,1174200,,DE,,
100.0,1077.0,Haskell,1432574457000,217547,stderr,FR,,
100.0,842.0,Haskell,1694447697800,5175735,Aksima,RU,111098969913581,
69.23076923076923,974.0,Haskell,1437938538475,877913,XRuZzz,RU,,
69.23076923076923,511.0,Haskell,1431352715000,196486,phaazon,FR,35118024167088,
0.0,0.0,Haskell,1490203012189,1836084,TaoLu,NO,11029116747275,
0.0,0.0,Haskell,1668981916282,838327,MrPythagoras84,DE,,
