score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#optim|count=34|time=2024-02-16T04:07:08
100.0,6606835.0,C++,1706511779101,2311105,kovi,HU,20774306904131,
100.0,6584165.0,PHP,1707149834022,4618693,cedricdd,FR,85418008807758,
100.0,6428723.0,C++,1705834075000,5211347,Biglover,SE,94664369285909,
100.0,6112424.0,Python3,1706625828637,181432,ltklopez,BR,117784021599489,
100.0,6053471.0,Python3,1705979460282,3647844,rc95401,US,39486169555819,
100.0,5874847.0,Python3,1707585141928,3657937,elderlybeginner,PL,39723186977905,
100.0,5779354.0,Python3,1707865241790,792813,VilBoub,FR,72010225615995,
100.0,5725956.0,Python3,1707902944940,904209,Myrtille44,FR,3615545652024,
100.0,5671276.0,Java,1705425494050,4897832,Dr Meyss',FR,83988905905404,
100.0,5665128.0,Python3,1705595535752,5135323,__yel__p,FR,92869880984408,
100.0,5629025.0,Java,1705395582326,4018239,MACKEYTH,US,52013880765632,
100.0,5598274.0,Python3,1706298192112,5394936,FSabre,FR,100614063872748,
100.0,5553266.0,Python3,1707659508268,270881,Maurice_Moss,FR,30069480173944,
100.0,5417472.0,PHP,1705532306798,1412263,PatrickMcGinnisII,US,75707267075165,
100.0,5257905.0,Python3,1705394999760,3903473,Konstant,PL,47882887732604,
100.0,5243860.0,Java,1707333165045,5940589,principle,DE,,
100.0,5199791.0,PHP,1705428262811,3305510,TBali,HU,26750785092441,
100.0,5017432.0,Python3,1705485343350,1802967,Meruem,FR,31992166318610,
100.0,4032751.0,Python3,1707430142607,3750985,vexilla72,FR,69788861540753,
100.0,3520967.0,Rust,1705607956235,1861258,Nazdhun,DE,11477900555178,
100.0,2256171.0,C#,1707240070038,4605393,Emanuele.Fasano,IT,73508624038382,
100.0,1911431.0,Java,1707854416627,5873208,Opym,FR,117026188127592,
100.0,642473.0,C#,1706115043663,319792,cjulien02,FR,34766025457229,
100.0,296873.0,Python3,1707980743469,4776899,himza25,MA,118422587274981,
100.0,-1045674.0,Python3,1705690316714,5632646,BlackEagle542,US,109464340110236,
80.0,5217451.0,Python3,1707402604187,4311752,Wondor,DE,,
50.0,5547628.0,Python3,1706960245178,1896128,AIexML,FR,11579664978229,
0.0,1558446.0,Rust,1706015890639,3985393,knght,DE,95495126466638,
0.0,0.0,Ruby,1705684116108,2532837,SoSexySeb,FR,43340205355577,
0.0,0.0,Java,1705885000963,1765851,abnew123,US,10184617600985,
0.0,0.0,C++,1705964570656,4372857,Sirios,BE,67205527942183,
0.0,0.0,Python3,1706111479918,1274056,BoredKid,FR,116154420608537,
0.0,0.0,Java,1706538968268,5163410,LOKI_78,LU,93367947956362,
0.0,0.0,Javascript,1707589272253,5807573,Stephen,US,,
