score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=4285|time=2024-11-08T04:09:58
100.0,70.0,Python3,1683416717945,3354337,Westicles,CX,79146641399080,
100.0,73.0,Python3,1665432106363,3845610,pardouin,FR,60364063762936,
100.0,76.0,Python3,1680716899135,4341304,Remi.,FR,97662026388574,
100.0,81.0,Python3,1433856995000,600941,mrv,PL,,
100.0,81.0,Python3,1675894513889,4438505,Eric_[EGU],FR,114044329618574,
100.0,81.0,Python3,1691736374416,2928146,LolCat,MU,22538133010433,
100.0,84.0,Python3,1433251051000,490905,lechium06_,PL,1716926865465,
100.0,84.0,Python3,1443188573968,786597,Fabien,FR,1842306765607,
100.0,84.0,Python3,1697025733306,2892501,JakubMaras,PL,,
100.0,85.0,Python3,1444147348729,952284,Copro,FR,2300779354891,
100.0,85.0,Python3,1527479653200,1845617,Shingy,AU,26010702723839,
100.0,85.0,Python3,1602408548000,1515891,ndc,RU,57247748477088,
100.0,86.0,Python3,1456132629031,1001096,MyIIone,AT,4231449697357,
100.0,86.0,Python3,1674437093482,4966586,Rohydre,FR,,
100.0,86.0,Python3,1697490734608,155774,dwarfie,FR,17785582865119,
100.0,87.0,Python3,1441597753958,574656,dmpage,US,1759291406309,
100.0,87.0,Python3,1718698247296,154806,piwai,FR,1956863959967,
100.0,88.0,Python3,1598210153239,2923506,darkhorse64,FR,23496414257567,
100.0,88.0,Python3,1647785471031,4420742,Mortis_666,MY,99045346596822,
100.0,89.0,Python3,1538509855048,2716329,[CG]Recher,FR,19985093844366,
100.0,89.0,Python3,1715894083079,5573671,LeMasSon,FR,107252527944826,
100.0,90.0,Python3,1625515169319,2315158,luigi_gelato,DE,,
100.0,91.0,Python3,1522420880442,1740037,ereiam,FR,12669494111004,
100.0,92.0,Python3,1522465728639,1485989,ReActiveNZ,NZ,5006250777410,
100.0,94.0,Python3,1435091912587,557990,Wazemo,PL,1724224108740,
100.0,94.0,Python3,1461790271277,848989,revever,FR,3260982337452,
100.0,95.0,Python3,1435380311776,371603,MartinQc,CA,1761380964089,
100.0,99.0,Python3,1438661215790,588783,adwiii,US,1717886703184,
100.0,101.0,Python3,1683360485849,2288263,dbdr,UA,43448306132121,
100.0,103.0,Python3,1662298940800,893541,wala,FR,97577641170180,
100.0,104.0,Python3,1504172237523,2096266,southzz,CN,,
100.0,106.0,Python3,1434812401904,553938,MagAlex,RU,3292063463360,
100.0,109.0,Python3,1614098132179,2769835,kyunamk,KR,,
