league.divisionIndex,score,programmingLanguage,creationTime,agentId,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#multi|count=12|time=2025-08-03T04:39:04
6,18.43,Scala,1622249331199,3692405,1733593,Wei-1,TW,12250588953001,
6,18.4,Scala,1621471644662,3677274,331880,Monstruo,MX,16575963540770,
6,4.91,Scala,1490363218005,1107638,1631651,m1k4d0,FR,7632800077190,
5,12.08,Scala,1582185236180,2682991,1740037,ereiam,FR,12669494111004,
5,11.81,Scala,1753628827548,5985033,1740529,Kalelzar,BG,10633644296513,
5,0.2,Scala,1479416435713,799225,512207,Aun,FR,1913752936183,
4,13.74,Scala,1606127472238,3307122,808583,agourlay,DE,141280666490147,
4,-0.69,Scala,1480170124443,809806,1196349,SomeNumbers,UA,,
3,-1.63,Scala,1543770768240,2147296,3025642,Kocho,BG,,
1,16.28,Scala,1751299118249,5905138,6675266,hichemjadlaoui,TN,145361603180131,
1,-0.79,Scala,1485559402198,941538,364493,RAdam,HU,,
0,10.48,Scala,1650463507753,4081942,3178654,LinusRoman,US,,
