score,criteriaScore,programmingLanguage,creationTime,codingamer.userId,pseudo,codingamer.countryId,codingamer.avatar,#golf|count=30|time=2024-12-31T04:10:25
100.0,360.0,Kotlin,1697478271478,2892501,JakubMaras,PL,,
100.0,457.0,Kotlin,1683811232377,3502478,tachan,JP,,
100.0,490.0,Kotlin,1704013207888,1199638,Siebn,DE,117733081973154,
100.0,689.0,Kotlin,1719263541568,2874091,5DN1L,GB,134264063920528,
100.0,820.0,Kotlin,1681510501378,3354337,Westicles,CX,79146641399080,
100.0,1065.0,Kotlin,1682720917849,1630890,Wld,DE,54135389391511,
100.0,1571.0,Kotlin,1689973997891,1441239,Dyd,IT,71707560017158,
100.0,2732.0,Kotlin,1705260960221,1515891,ndc,RU,57247748477088,
100.0,3030.0,Kotlin,1704285803703,4325119,Klimpergeist,DE,63682169998518,
100.0,3451.0,Kotlin,1680173490018,1624708,lifran,US,54053746330759,
100.0,3451.0,Kotlin,1680173490018,1848459,Velcoro,CZ,48538649860014,
100.0,3567.0,Kotlin,1680173610004,2557590,raaperrotta,US,,
100.0,4297.0,Kotlin,1698652402087,481988,DevKirill,RU,26384102822076,
100.0,4309.0,Kotlin,1680173730003,3844350,3ck0,FR,,
100.0,4712.0,Kotlin,1680172950056,3335921,vcoubray,FR,28402108918604,
100.0,4909.0,Kotlin,1680172890010,1597335,Fizimatik,BY,88480780169435,
100.0,4993.0,Kotlin,1680173390004,4167566,werner77,NL,58727401520674,
100.0,5815.0,Kotlin,1680173490018,2163272,iiIIiIliIlli,JP,,
100.0,5900.0,Kotlin,1680173730003,3846923,Hildan,NL,45556942105613,
100.0,6061.0,Kotlin,1680172770006,3841393,QProgS,RU,95850063441716,
100.0,6077.0,Kotlin,1680173010004,1993715,AbBH,MA,34759507878390,
100.0,6606.0,Kotlin,1680172830009,5197503,Joozd,NL,94041620064684,
100.0,7306.0,Kotlin,1680173190022,4534733,Damko757,SK,71027920354170,
100.0,7831.0,Kotlin,1680173310008,1930944,Neige,FR,14739434252594,
100.0,8242.0,Kotlin,1680173550005,704019,Sisays,FR,1757573161437,
100.0,8274.0,Kotlin,1680173390004,3045493,pbrisson,FR,54110208878126,
100.0,8882.0,Kotlin,1680173730003,3787385,balu55,RU,,
100.0,12299.0,Kotlin,1680173550005,1957077,domak,FR,20590499081541,
83.3,5098.0,Kotlin,1680173430007,3996809,VizGhar,SK,82217880354500,
83.2,12437.0,Kotlin,1680172770006,5179335,ZuII,CH,93858748752561,
